https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-100-hogares-estaran-electrificados-para-2024,11000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-100-hogares-estaran-electrificados-para-2024,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-actividades-conmemorativas-del-197-aniversario-batalla,4200,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-60-aniversario-del-centro-horizonte,3600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/15000-hogares-contexto-vulnerable-regularizaran-su-conexion-electrica-2023,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/15000-hogares-contexto-vulnerable-regularizaran-su-conexion-electrica-2023,10800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/15000-hogares-contexto-vulnerable-regularizaran-su-conexion-electrica-2023,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ute-regularizo-conexion-electrica-140-familias-del-barrio-batovi-tacuarembo,10800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/ute-regularizo-conexion-electrica-140-familias-del-barrio-batovi-tacuarembo,15000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/fuerzas-armadas-distribuyen-alimentos-87-puntos-montevideo,8000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-ceremonia-50-aniversario-tragedia-andes,5000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-ceremonia-50-aniversario-tragedia-andes,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/egresaron-161-nuevos-agentes-escuela-nacional-policia,1398,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-inauguracion-planta-recicla-envases-plasticos-pando,13000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mercedes-dispondra-primer-centro-referencia-para-adultos-mayores,1800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mercedes-dispondra-primer-centro-referencia-para-adultos-mayores,8000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/cuatro-departamentos-uruguay-realizaran-censo-experimental-octubre-noviembre,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/cuatro-departamentos-uruguay-realizaran-censo-experimental-octubre-noviembre,5000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/cuatro-departamentos-uruguay-realizaran-censo-experimental-octubre-noviembre,6000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-incluyo-indicador-para-monitorear-inseguridad-alimentaria,21,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/instituto-colonizacion-implementara-normas-calidad-su-gestion,3000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/aumentara-numero-vuelos-directos-entre-uruguay-argentina,20000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/aumentara-numero-vuelos-directos-entre-uruguay-argentina,20000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/sodre-impartira-educacion-musical-ninos-jovenes-vinculados-inau,1000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/dia-del-patrimonio-ofrece-500-espacios-abiertos-1500-actividades-gratuitas,1500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/dia-del-patrimonio-ofrece-500-espacios-abiertos-1500-actividades-gratuitas,1500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-conmemoro-81-aniversario-reserva-general-del-ejercito,1700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-conmemoro-81-aniversario-reserva-general-del-ejercito,1446,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-programa-para-prevencion-adicciones-maldonado,2700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-inauguro-programa-para-prevencion-adicciones-maldonado,4300,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-inauguro-19-centro-pyme-del-pais,3752,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-inauguro-19-centro-pyme-del-pais,2044,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-inauguro-19-centro-pyme-del-pais,1575,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/gobierno-inauguro-19-centro-pyme-del-pais,3385,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,2600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,2800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,5000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,3600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,4700,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,3200,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/transporte-firmo-convenios-sociales-inauguro-obras-montevideo-27-millones,5200,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,4500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,4661,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,16998,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,3293,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,1542,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,1350,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,1225,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/4500-empresas-activas-se-registraron-monotributo-social-del-mides,7050,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/empresas-contraten-personas-colectivos-vulnerables-accederan-subsidios-entre,19973,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-despliega-diario-800-efectivos-tierra-aire-mar,3640,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/defensa-despliega-diario-800-efectivos-tierra-aire-mar,1743,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/nueva-sede-escuela-n-319-casavalle-atendera-320-alumnos,2954,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/nueva-sede-escuela-n-319-casavalle-atendera-320-alumnos,2040,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/nueva-sede-escuela-n-319-casavalle-atendera-320-alumnos,6500,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-inauguracion-obras-regional-suroeste-utec,5100,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-inauguracion-obras-regional-suroeste-utec,1600,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-inauguracion-obras-regional-suroeste-utec,3000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-participo-inauguracion-obras-regional-suroeste-utec,1800,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/uruguay-impulsa-acciones-para-evitar-violencia-parejas-jovenes,14000,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/mevir-realizara-primera-intervencion-chuy-construccion-50-viviendas,19889,MencionPorNumero
https://www.gub.uy//presidencia/comunicacion/noticias/lacalle-pou-estamos-epoca-fray-bentos-puede-pegar-salto-cualitativo-enorme,4340,MencionPorNumero
